time,Eco2,TVOC,pm10_env,pm10_standard,PM2.5,pm25_standard,pm100_env,pm100_standard,tem,CO2,Humidity_in,Temp_in,Temp_out,Dew Point,Humidity_out,Wind,Wind Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar,deltatemp
23/06/2021 17:00,400.9,1,98.5,149.1,135.2,203.9,138.3,208.3,27.4,2756.3,55.39,81.32,68.9,42.9 °F,39,NW,3.2,3.3 mph,30.31 in,0.00 in,0.00 in,4,565.7 w/m²,12.42
23/06/2021 17:05,400.9,1,95.3,144.1,130.2,196.3,133.1,200.7,27.4,2747.4,55.29,81.32,69.3,43.7 °F,40,NNW,5.5,5.8 mph,30.31 in,0.00 in,0.00 in,4,533.7 w/m²,12.02
23/06/2021 17:10,400.9,1,93.5,141.1,128.4,193.8,130.5,197.1,27.4,2740.9,55.2,81.32,69.6,43.9 °F,40,NNW,3.9,4.1 mph,30.31 in,0.00 in,0.00 in,4,531.4 w/m²,11.72
23/06/2021 17:15,400.9,1,89.5,135.4,121.5,183.5,124.7,188.2,27.4,2763.1,55.24,81.32,69.6,44.3 °F,40,North,3.7,3.9 mph,30.31 in,0.00 in,0.00 in,4,519.1 w/m²,11.72
23/06/2021 17:20,400.9,1,87.1,131.6,118.7,179.2,121.2,183,27.4,2761.9,55.21,81.32,69.2,44.4 °F,41,NE,3.4,3.6 mph,30.31 in,0.00 in,0.00 in,4,501.5 w/m²,12.12
23/06/2021 17:25,400.9,1,82.1,124.4,113.6,171.5,116.3,175.5,27.41,2741.4,55.11,81.338,69.2,44.1 °F,40,NE,4.6,4.9 mph,30.30 in,0.00 in,0.00 in,3,478 w/m²,12.138
23/06/2021 17:30,400.9,1,81.8,123.7,112.4,169.4,115.4,173.9,27.41,2756.4,55.35,81.338,68.4,44.2 °F,42,NNE,4.6,5.0 mph,30.31 in,0.00 in,0.00 in,2,158.2 w/m²,12.938
23/06/2021 17:35,400.9,1,77.9,117.9,106.6,160.7,109.1,164.7,27.47,2768.5,55.37,81.446,68,44.2 °F,43,NNE,4.2,4.4 mph,30.31 in,0.00 in,0.00 in,1,122.1 w/m²,13.446
23/06/2021 17:40,400.9,1,75.8,114.7,102.8,155.3,105.5,159.3,27.46,2759.1,55.75,81.428,68.1,44.3 °F,42,,4.9,5.2 mph,30.31 in,0.00 in,0.00 in,1,110 w/m²,13.328
23/06/2021 17:45,401,1,133.9,202,226.5,340.7,257.5,387.4,27.54,2785.4,58.42,81.572,67.6,43.9 °F,43,NNW,3.7,4.1 mph,30.31 in,0.00 in,0.00 in,1,117.9 w/m²,13.972
23/06/2021 17:50,400.9,1,219,329.7,382.6,574.8,444.3,667.6,27.84,2823.3,63.86,82.112,68,43.8 °F,42,NNE,2.1,2.1 mph,30.31 in,0.00 in,0.00 in,2,243.6 w/m²,14.112
23/06/2021 17:55,400.9,1,270,406,486.2,730.6,552.8,830.5,28.21,2856.4,69.85,82.778,68.2,44.3 °F,42,NNE,2.9,3.0 mph,30.30 in,0.00 in,0.00 in,1,107.8 w/m²,14.578
23/06/2021 18:00,400.9,1,266.1,400.5,471.9,709.1,532.6,800.1,28.46,2903.3,71.29,83.228,68,44.0 °F,42,NE,2.9,3.0 mph,30.31 in,0.00 in,0.00 in,1,142.4 w/m²,15.228
23/06/2021 18:05,400.9,1,246.1,370.2,436,655.1,486.9,731.5,28.52,2942.1,70.81,83.336,68.1,43.8 °F,42,NNW,3.6,3.8 mph,30.31 in,0.00 in,0.00 in,1,240.3 w/m²,15.236
23/06/2021 18:10,400.9,1,237.2,357.2,419.8,630.7,472.7,709.8,28.49,2954.9,70.12,83.282,67.8,43.6 °F,42,WNW,3.1,3.3 mph,30.31 in,0.00 in,0.00 in,1,129.9 w/m²,15.482
23/06/2021 18:15,400.9,1,229.9,345.6,400.8,602.6,451.7,678.7,28.41,2971.1,69.73,83.138,67.6,43.7 °F,42,North,2.4,2.6 mph,30.31 in,0.00 in,0.00 in,1,118.3 w/m²,15.538
23/06/2021 18:20,400.9,1,222.4,334.5,385.5,579.1,436.7,656.3,28.31,2959.8,69.09,82.958,67.8,44.2 °F,43,North,3.1,3.2 mph,30.31 in,0.00 in,0.00 in,1,111.8 w/m²,15.158
23/06/2021 18:25,400.9,1,214,322,366.4,550.3,410.6,616.8,28.24,2968.4,68.34,82.832,68,44.6 °F,43,NNE,3.6,3.9 mph,30.30 in,0.00 in,0.00 in,1,114.5 w/m²,14.832
23/06/2021 18:30,400.9,1,232.6,350,387.5,582.3,428.3,643.3,28.19,2966.2,68.02,82.742,67.7,44.6 °F,44,NNE,3.6,3.9 mph,30.30 in,0.00 in,0.00 in,1,123.1 w/m²,15.042
23/06/2021 18:35,400.9,1,235,353.5,390.8,587.1,431.9,649,28.28,2947.5,68.26,82.904,67.7,44.1 °F,43,,2.9,3.0 mph,30.31 in,0.00 in,0.00 in,1,217.7 w/m²,15.204
23/06/2021 18:40,400.9,1,233.8,351.8,382.7,574.9,421.8,633.8,28.39,2962.4,69.05,83.102,68.3,44.1 °F,42,NNE,3.4,3.6 mph,30.31 in,0.00 in,0.00 in,1,216.1 w/m²,14.802
23/06/2021 18:45,401,1,234.3,352.7,383.5,576,420.7,632,28.51,2963.8,69.49,83.318,68.2,44.1 °F,42,NNE,5,5.3 mph,30.31 in,0.00 in,0.00 in,1,212.4 w/m²,15.118
23/06/2021 18:50,400.9,1,223.9,336.8,362.1,543.9,397.8,597.7,28.55,2941.1,69.35,83.39,68.1,43.6 °F,41,NNW,3.2,3.4 mph,30.31 in,0.00 in,0.00 in,1,187 w/m²,15.29
23/06/2021 18:55,400.9,1,217.1,326.7,347.6,522.5,382,573.9,28.5,2979.9,70.01,83.3,68.2,43.5 °F,41,NE,2.5,2.6 mph,30.30 in,0.00 in,0.00 in,1,177.9 w/m²,15.1
23/06/2021 19:00,400.9,1,210,316.1,339.4,509.8,373.2,560.7,28.5,3016.5,70.42,83.3,68,43.8 °F,42,NNE,2.7,2.8 mph,30.31 in,0.00 in,0.00 in,1,114.6 w/m²,15.3
23/06/2021 19:05,400.9,1,203.8,307,325.8,489.9,353.5,531.2,28.43,3021.5,70.34,83.174,67.9,43.7 °F,42,North,2.9,3.0 mph,30.31 in,0.00 in,0.00 in,1,121.8 w/m²,15.274
23/06/2021 19:10,400.9,1,198.3,298.5,316.3,475.5,347.3,521.9,28.33,3013.6,70.23,82.994,68.1,44.0 °F,42,NE,2.6,2.6 mph,30.31 in,0.00 in,0.00 in,1,119.3 w/m²,14.894
23/06/2021 19:15,400.9,1,197.1,296.8,313.1,470.8,339.3,510.1,28.3,3016.8,70.23,82.94,68,44.4 °F,43,North,2.7,2.8 mph,30.30 in,0.00 in,0.00 in,1,104.3 w/m²,14.94
23/06/2021 19:20,400.9,1,192.6,290,306.2,460.3,333.6,501.3,28.29,3020.6,70.04,82.922,68.1,44.0 °F,42,NNW,2.2,2.3 mph,30.31 in,0.00 in,0.00 in,1,104.3 w/m²,14.822
23/06/2021 19:25,400.9,1,187,281.8,297.8,447.8,320.3,481.1,28.28,3022.4,69.78,82.904,68.1,44.0 °F,42,NNE,3.1,3.2 mph,30.31 in,0.00 in,0.00 in,1,86.3 w/m²,14.804
23/06/2021 19:30,400.9,1,183.4,276.5,288.8,434.2,313.7,471.4,28.21,3013.5,69.38,82.778,67.9,44.0 °F,42,NNE,2.2,2.3 mph,30.30 in,0.00 in,0.00 in,1,66.5 w/m²,14.878
23/06/2021 19:35,400.9,1,176.9,266.4,277.3,417,300,451.1,28.2,3016.5,69.04,82.76,67.8,43.9 °F,42,NNE,2.6,2.6 mph,30.30 in,0.00 in,0.00 in,0,62.5 w/m²,14.96
23/06/2021 19:40,400.9,1,172.9,260.7,273.1,410.7,292.5,440.1,28.2,3017.4,68.77,82.76,67.7,43.7 °F,42,North,2.9,3.0 mph,30.30 in,0.00 in,0.00 in,0,59.6 w/m²,15.06
23/06/2021 19:45,400.9,1,169.3,255.1,264.5,397.9,281.6,423.4,28.2,3014.2,68.47,82.76,67.6,44.1 °F,43,North,2.2,2.2 mph,30.31 in,0.00 in,0.00 in,0,54.6 w/m²,15.16
23/06/2021 19:50,401,1,163.4,245.8,250.9,377.8,270.2,406.2,28.2,2994.3,68.02,82.76,67.4,44.0 °F,43,NNE,3.4,3.6 mph,30.31 in,0.00 in,0.00 in,0,52 w/m²,15.36
23/06/2021 19:55,400.9,1,159.6,240.5,247.7,373.2,266.9,401.7,28.19,2983.4,67.63,82.742,67.1,44.0 °F,43,NE,3.9,4.2 mph,30.32 in,0.00 in,0.00 in,0,48.6 w/m²,15.642
23/06/2021 20:00,400.9,1,156.3,235.4,239.5,360.5,260,391.1,28.16,2981.8,67.38,82.688,67.1,44.3 °F,44,NE,2.3,2.3 mph,30.32 in,0.00 in,0.00 in,0,46.1 w/m²,15.588
23/06/2021 20:05,400.9,1,152.5,229.9,234.3,352.4,251.3,377.9,28.15,2978.5,67.15,82.67,67.1,44.0 °F,43,NE,2.2,2.2 mph,30.31 in,0.00 in,0.00 in,0,43.1 w/m²,15.57
23/06/2021 20:10,400.9,1,147.5,222,227,341.7,243.3,365.8,28.11,2957.5,66.87,82.598,67.1,43.9 °F,43,NE,1.5,1.5 mph,30.31 in,0.00 in,0.00 in,0,39.5 w/m²,15.498
23/06/2021 20:15,400.9,1,142.6,215,217,326.5,233.7,351.6,28.09,2941.6,66.72,82.562,66.9,43.9 °F,44,NE,2.1,2.1 mph,30.31 in,0.00 in,0.00 in,0,38.8 w/m²,15.662
23/06/2021 20:20,400.9,1,140,211.2,212.6,320.2,230,346.2,28.1,2937.9,66.66,82.58,66.9,44.0 °F,44,NE,1.5,1.5 mph,30.31 in,0.00 in,0.00 in,0,38.8 w/m²,15.68
23/06/2021 20:25,400.9,1,136.1,205.2,207.1,311.4,222.7,334.8,28.05,2942.6,66.43,82.49,66.7,44.2 °F,45,NNW,1.5,1.5 mph,30.31 in,0.00 in,0.00 in,0,37.7 w/m²,15.79
23/06/2021 20:30,400.9,1,135.4,204.3,206.5,310.8,220.1,331.3,28.1,2940.4,66.22,82.58,66.7,44.2 °F,44,NW,2.3,2.3 mph,30.31 in,0.00 in,0.00 in,0,32.7 w/m²,15.88
23/06/2021 20:35,400.9,1,129.5,195.5,195,293.8,209.6,315.5,28.03,2936.7,65.97,82.454,66.7,44.4 °F,45,NE,2.3,2.3 mph,30.31 in,0.00 in,0.00 in,0,27.6 w/m²,15.754
23/06/2021 20:40,400.9,1,125.9,190.2,188.5,283.9,199.3,299.9,28,2946.4,65.78,82.4,66.5,44.2 °F,45,NE,2.4,2.4 mph,30.31 in,0.00 in,0.00 in,0,23.6 w/m²,15.9
23/06/2021 20:45,401,1,128.1,193.3,192,289.3,206.4,310.8,28,2964.4,65.69,82.4,66.5,44.0 °F,44,NE,2.1,2.2 mph,30.31 in,0.00 in,0.00 in,0,21 w/m²,15.9
23/06/2021 20:50,400.9,1,125.4,189.4,187.8,283.1,201.6,303.6,27.99,2977.4,65.68,82.382,66.3,44.2 °F,45,NE,2.2,2.2 mph,30.31 in,0.00 in,0.00 in,0,17.9 w/m²,16.082
23/06/2021 20:55,400.9,1,121.5,183.4,184.2,277.4,194.9,293.5,28,2987.8,65.72,82.4,66.3,44.3 °F,45,NNE,2.1,2.1 mph,30.31 in,0.00 in,0.00 in,0,14.5 w/m²,16.1
23/06/2021 21:00,400.9,1,119.8,180.7,181.2,272.9,192.9,290.4,27.99,3005,65.81,82.382,66.2,44.4 °F,46,NNE,2.7,2.7 mph,30.31 in,0.00 in,0.00 in,0,11.5 w/m²,16.182
23/06/2021 21:05,400.9,1,116.6,176.4,176,265.5,188.6,284.3,27.99,3017.7,65.89,82.382,65.8,47.6 °F,52,ESE,3.5,3.7 mph,30.31 in,0.00 in,0.00 in,0,9 w/m²,16.582
23/06/2021 21:10,400.9,1,116.6,175.9,174.3,262.7,188.2,283.6,27.92,3035.2,65.96,82.256,65.3,49.0 °F,56,ESE,2.5,2.6 mph,30.31 in,0.00 in,0.00 in,0,7 w/m²,16.956
23/06/2021 21:15,400.9,1,114.9,173.7,173.5,261.4,183.6,276.6,27.92,3064.9,66.22,82.256,65.1,49.0 °F,56,East,2.6,2.7 mph,30.32 in,0.00 in,0.00 in,0,5.3 w/m²,17.156
23/06/2021 21:20,400.9,1,115.4,174.1,173.2,260.8,184.1,277.5,27.9,3101.1,66.59,82.22,65.1,48.7 °F,56,East,1.5,1.5 mph,30.32 in,0.00 in,0.00 in,0,4 w/m²,17.12
23/06/2021 21:25,400.9,1,111.4,168.4,167.8,252.5,177.2,267,27.9,3120.8,66.74,82.22,64.9,49.2 °F,57,East,2.3,2.3 mph,30.31 in,0.00 in,0.00 in,0,2.8 w/m²,17.32
23/06/2021 21:30,400.9,1,112.6,169.9,165.3,248.9,174.4,262.7,27.92,3148.3,66.9,82.256,64.6,49.8 °F,59,ESE,3.2,3.4 mph,30.32 in,0.00 in,0.00 in,0,1.9 w/m²,17.656
23/06/2021 21:35,400.9,1,107.5,162.4,160.6,241.8,169.1,254.8,27.91,3167,67.26,82.238,64.3,50.9 °F,62,East,2.9,3.1 mph,30.32 in,0.00 in,0.00 in,0,1.3 w/m²,17.938
23/06/2021 21:40,400.9,1,105.4,159.3,157.6,237.4,166.7,251.4,27.9,3172.3,67.31,82.22,63.8,51.5 °F,64,East,3.2,3.3 mph,30.33 in,0.00 in,0.00 in,0,0.8 w/m²,18.42
23/06/2021 21:45,401,1,105.7,159.8,157.1,236.5,165.4,248.9,27.9,3173.8,67.3,82.22,63.2,51.9 °F,67,ENE,3.6,3.7 mph,30.33 in,0.00 in,0.00 in,0,0.5 w/m²,19.02
23/06/2021 21:50,400.9,1,103.3,155.8,152.9,230.3,162,243.9,27.9,3206.8,67.31,82.22,62.8,52.0 °F,68,ENE,3.3,3.4 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,19.42
23/06/2021 21:55,400.9,1,103,155.7,152.1,229.3,161.1,242.9,27.89,3238.4,67.33,82.202,62.2,51.9 °F,69,ESE,5.5,5.9 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,20.002
23/06/2021 22:00,400.9,1,101.7,153.7,151.4,228.5,159.9,241.1,27.9,3262.7,67.32,82.22,61.7,51.8 °F,70,East,3.8,4.1 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,20.52
23/06/2021 22:05,400.9,1,98.2,148.7,144.3,217.4,153.3,231,27.9,3295,67.5,82.22,61.4,51.3 °F,70,East,2.3,2.3 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,20.82
23/06/2021 22:10,400.9,1,97.6,147.7,144.8,218.4,152.8,230.1,27.9,3337.4,67.56,82.22,61.2,51.2 °F,70,ENE,2.5,2.7 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,21.02
23/06/2021 22:15,400.9,1,93.8,141.9,140.7,212.2,148.1,223.1,27.9,3379.3,67.83,82.22,61,51.0 °F,70,ENE,2.6,2.6 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,21.22
23/06/2021 22:20,400.9,1,93.3,141,139.1,209.8,146.3,220.7,27.89,3425.5,68.16,82.202,60.6,50.8 °F,70,East,2.8,3.0 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,21.602
23/06/2021 22:25,400.9,1,93.6,141.3,136.5,206,145,218.6,27.9,3475.5,68.22,82.22,60.4,50.9 °F,71,East,3.1,3.3 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,21.82
23/06/2021 22:30,400.9,1,89.3,135,131.1,197.7,137.1,206.9,27.9,3494.2,68.23,82.22,60.3,50.8 °F,71,East,3.4,3.7 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,21.92
23/06/2021 22:35,400.9,1,87.5,132.2,129.2,195.1,137.9,208,27.9,3550.5,68.7,82.22,60.1,50.7 °F,71,East,3.2,3.3 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,22.12
23/06/2021 22:40,400.9,1,86,130.2,125.2,188.9,132.7,200.2,27.98,3725.4,70.12,82.364,59.9,50.9 °F,72,East,2.5,2.6 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,22.464
23/06/2021 22:45,401,1,85.8,129.7,124.9,188.4,130.8,197.3,28.01,3966.4,71.72,82.418,59.9,51.0 °F,72,ENE,2.6,2.6 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,22.518
23/06/2021 22:50,400.9,1,85.3,128.8,124.5,187.8,132.8,200.1,28.08,4168.9,73.34,82.544,59.9,51.0 °F,72,East,1.6,1.6 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,22.644
23/06/2021 22:55,400.9,1,85.7,129.5,125,188.8,131.7,198.5,28.13,4397.5,75.1,82.634,59.7,50.7 °F,72,East,2.3,2.4 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,22.934
23/06/2021 23:00,400.9,1,81.9,123.8,120.3,181.6,124.8,188,28.2,4538.9,76.36,82.76,59.6,50.6 °F,72,East,1.2,1.2 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,23.16
23/06/2021 23:05,400.9,1,82.2,124.3,120.5,181.7,125.2,188.9,28.23,4649.5,77.02,82.814,59.5,50.5 °F,72,East,1.8,1.8 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,23.314
23/06/2021 23:10,400.9,1,81.5,123.1,118.7,179.1,123.4,186.3,28.27,4716.2,77.74,82.886,59.5,50.5 °F,72,NE,1.9,1.9 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,23.386
23/06/2021 23:15,400.9,1,82.2,124.2,118.7,179.1,125,188.8,28.27,4733.3,78.74,82.886,59.2,50.2 °F,72,NE,1.9,1.9 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,23.686
23/06/2021 23:20,400.9,1,80,121.3,116.3,175.4,120.7,181.9,28.31,4728.8,78.81,82.958,59.2,50.2 °F,72,East,2.2,2.2 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,23.758
23/06/2021 23:25,400.9,1,78.2,118.7,113.2,171,120,180.9,28.33,4734.5,78.6,82.994,59.3,50.3 °F,72,East,1.9,1.9 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,23.694
23/06/2021 23:30,400.9,1,78.3,118.3,111.5,168.6,116,175.3,28.38,4720.1,78.18,83.084,59.1,50.1 °F,72,East,1.8,1.8 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,23.984
23/06/2021 23:35,400.9,1,75.5,114.5,108.6,164.1,114.3,172.5,28.4,4712,77.5,83.12,59.1,50.1 °F,72,East,1.8,1.8 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,24.02
23/06/2021 23:40,400.9,1,75.6,114.1,110.9,167.3,115.6,174.3,28.4,4721.4,76.86,83.12,58.9,50.0 °F,73,East,1.6,1.6 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,24.22
23/06/2021 23:45,400.9,0.9,72,109.2,105.2,158.8,110.1,165.9,28.4,4727.4,76.38,83.12,58.7,49.8 °F,73,ENE,2.3,2.3 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,24.42
23/06/2021 23:50,401,1,71.4,108.1,102.6,154.9,106.7,161.1,28.4,4730.6,75.99,83.12,58.6,49.8 °F,73,NE,2.3,2.3 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,24.52
23/06/2021 23:55,400.9,1,70.7,107.4,101.7,153.8,105.9,159.9,28.32,4729.4,75.68,82.976,58.6,49.8 °F,73,NE,2.1,2.1 mph,30.34 in,0.00 in,0.00 in,0,0 w/m²,24.376
24/06/2021 00:00,400.9,1,68.9,104.6,99.9,151.1,103.8,156.9,28.29,4697.3,75.33,82.922,58.4,49.8 °F,73,NE,1.4,1.4 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,24.522
24/06/2021 00:05,400.9,1,67.7,102.9,98.5,148.7,102.6,155,28.25,4688.9,75.25,82.85,58.4,49.6 °F,73,NE,2.2,2.2 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,24.45
24/06/2021 00:10,400.9,1,65,98.7,93.9,142.1,97.7,147.6,28.19,4708.9,75.19,82.742,58.4,49.7 °F,73,ENE,1.1,1.1 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,24.342
24/06/2021 00:15,400.9,1,65.5,99.5,92.9,140.4,96.1,145.3,28.19,4715.1,74.97,82.742,58.2,49.8 °F,74,ENE,1.8,1.8 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,24.542
24/06/2021 00:20,400.9,1,65,98.6,93.5,141.3,96.2,145.3,28.2,4729.8,74.72,82.76,58.2,49.9 °F,74,ENE,1.4,1.4 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,24.56
24/06/2021 00:25,400.9,1,64.5,97.8,92.7,139.9,97,146.4,28.18,4756.5,74.75,82.724,58.1,49.9 °F,74,ENE,1.4,1.4 mph,30.33 in,0.00 in,0.00 in,0,0 w/m²,24.624
24/06/2021 00:30,400.9,1,62.9,95.7,90.5,136.9,94.2,142.6,28.13,4777.4,74.63,82.634,57.8,49.9 °F,75,ENE,1.3,1.3 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,24.834
24/06/2021 00:35,400.9,1,62.9,95.7,90.3,136.6,94.3,142.6,28.15,4789.6,74.53,82.67,57.5,49.6 °F,75,ENE,1.5,1.5 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,25.17
24/06/2021 00:40,400.9,1,61,92.8,88.6,134.1,91.7,138.6,28.15,4811.9,74.41,82.67,57.7,49.8 °F,75,ENE,1.9,1.9 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,24.97
24/06/2021 00:45,400.9,1,59.7,90.5,84.5,127.9,87.6,132.5,28.11,4842.9,74.28,82.598,57.7,49.8 °F,75,NE,1.8,1.8 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,24.898
24/06/2021 00:50,401,1,60.5,91.9,86,129.7,90.2,136.3,28.1,4846.7,74.05,82.58,57.7,49.8 °F,75,NE,0.6,0.6 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,24.88
24/06/2021 00:55,400.9,1,59.4,90.1,85.1,128.7,88.7,134,28.1,4847.1,73.88,82.58,57.5,49.7 °F,75,NE,1.9,1.9 mph,30.31 in,0.00 in,0.00 in,0,0 w/m²,25.08
24/06/2021 01:00,400.9,1,57.8,88.3,82.9,125.4,87,131.6,28.1,4831.1,73.79,82.58,57.3,49.7 °F,76,NE,1,1.0 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,25.28
24/06/2021 01:05,400.9,1,57.6,87.3,82.5,124.8,85.3,129.1,28.1,4834.7,73.62,82.58,57.2,49.6 °F,76,NE,0.5,0.5 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,25.38
24/06/2021 01:10,400.9,1,56.8,86.2,81,122.5,83.4,126.3,28.1,4838,73.43,82.58,57.3,49.8 °F,76,NE,1,1.0 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,25.28
24/06/2021 01:15,400.9,1,55.1,83.5,78.7,119.1,81.8,123.9,28.1,4834.8,73.25,82.58,57.2,49.7 °F,76,NE,0,0.0 mph,30.31 in,0.00 in,0.00 in,0,0 w/m²,25.38
24/06/2021 01:20,400.9,1,55.9,84.7,81,122.6,83.4,126.2,28.1,4852.7,73.08,82.58,57.2,49.6 °F,76,NE,0,0.0 mph,30.31 in,0.00 in,0.00 in,0,0 w/m²,25.38
24/06/2021 01:25,400.9,1,54.4,82.9,77.9,117.7,80.6,121.4,28.11,4868.4,72.88,82.598,57.3,49.8 °F,76,NE,0.3,0.3 mph,30.31 in,0.00 in,0.00 in,0,0 w/m²,25.298
24/06/2021 01:30,400.9,1,52.6,80.1,75.6,114.6,78.9,117.5,28.1,4882.1,72.63,82.58,57.1,49.7 °F,77,NE,0.3,0.3 mph,30.31 in,0.00 in,0.00 in,0,0 w/m²,25.48
24/06/2021 01:35,400.9,1,52.2,79.8,75.9,115.2,79.6,119.4,28.1,4897.1,72.6,82.58,57,49.8 °F,77,NE,1.1,1.1 mph,30.31 in,0.00 in,0.00 in,0,0 w/m²,25.58
24/06/2021 01:40,400.9,1,52.4,79.6,75.2,113.9,78.5,116.1,28.1,4899.4,72.6,82.58,57,49.8 °F,77,NE,1.1,1.1 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,25.58
24/06/2021 01:45,401,1,51.4,78.2,73.4,111.5,77.9,114.9,28.11,4893.1,72.61,82.598,56.8,49.6 °F,77,NE,0.2,0.2 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,25.798
24/06/2021 01:50,400.9,1,50.7,77,72.6,110.1,78.1,114.7,28.13,4882.3,72.63,82.634,56.6,49.5 °F,77,NE,0,0.0 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,26.034
24/06/2021 01:55,400.9,1,48.5,73.8,70.4,107,76.1,110.4,28.12,4882,72.6,82.616,56.4,49.4 °F,78,NE,0.1,0.1 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,26.216
24/06/2021 02:00,400.9,1,48.9,74.4,70.1,106.2,75.9,108.9,28.13,4880.2,72.44,82.634,56.4,49.4 °F,78,NE,0.9,0.9 mph,30.31 in,0.00 in,0.00 in,0,0 w/m²,26.234
24/06/2021 02:05,400.9,1,47.4,72.5,66.6,100.9,74.1,103.5,28.11,4865.8,72.56,82.598,56.3,49.4 °F,78,NE,0.6,0.6 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,26.298
24/06/2021 02:10,400.9,1,47.4,72.4,68.2,103.6,74.8,107,28.1,4869.9,72.59,82.58,56.3,49.4 °F,78,NE,1.2,1.2 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,26.28
24/06/2021 02:15,400.9,1,46.8,71.3,66.2,100.3,73.3,102.4,28.1,4875.6,72.42,82.58,56.2,49.4 °F,78,NE,0,0.0 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,26.38
24/06/2021 02:20,400.9,1,46.5,71.2,65.3,99,73.2,102.1,28.1,4880.2,72.18,82.58,55.9,49.4 °F,79,NE,0.5,0.5 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,26.68
24/06/2021 02:25,400.9,1,44.8,68.5,64.5,97.8,73.3,101.3,28.1,4875.4,72,82.58,55.8,49.3 °F,79,NE,1.2,1.2 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,26.78
24/06/2021 02:30,400.9,1,44.1,67.2,63.5,96.1,72.1,98.6,28.1,4858.4,71.77,82.58,55.5,49.2 °F,80,NE,0,0.0 mph,30.32 in,0.00 in,0.00 in,0,0 w/m²,27.08
